0.0868554, 0.113359, 0.132569
0.0803382, 0.1099, 0.12878
0.0920458, 0.162084, 0.182118
0.0926229, 0.16874, 0.190607
0.0940382, 0.172199, 0.193255
0.0926928, 0.175343, 0.195825
0.0956795, 0.18158, 0.210351
0.100649, 0.172305, 0.192871
0.0916207, 0.174508, 0.19858
0.095399, 0.175358, 0.197358
0.0888902, 0.16849, 0.18933
0.0935023, 0.17178, 0.193605
0.0962984, 0.17902, 0.203894
0.0937078, 0.170533, 0.193871
0.0889743, 0, 0
