0.212096, 0.295399, 0.355296
0.147965, 0.207586, 0.272039
0.142553, 0.214372, 0.290153
0.160747, 0.211252, 0.275646
0.148244, 0.21299, 0.278777
0.215618, 0.288198, 0.345975
0.161341, 0.265173, 0.347251
0.17065, 0.224082, 0.288587
0.146451, 0.228553, 0.309413
0.248991, 0.333462, 0.402729
0.240839, 0.322819, 0.383381
0.240352, 0.319815, 0.382446
0.198428, 0.297936, 0.365972
0.227152, 0.305197, 0.371717
0.10017, 0,0
